Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1036948801108537344.txt,1,24,88.46,99.00,48.89,1.00,12.00,25.00,62.50,37.50,8.33,8.33,0.00,8.33,0.00,0.00,0.00,0.00,4.17,12.50,8.33,4.17,0.00,0.00,8.33,4.17,0.00,0.00,0.00,0.00,4.17,0.00,4.17,4.17,0.00,0.00,16.67,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,4.17,0.00,0.00,0.00,0.00,8.33,0.00,16.67,4.17,12.50,4.17,4.17,4.17,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,25.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,8.33
1036952676762886144.txt,1,28,21.19,50.00,30.01,25.77,14.00,14.29,75.00,50.00,7.14,3.57,0.00,3.57,0.00,0.00,0.00,3.57,3.57,7.14,17.86,7.14,7.14,3.57,21.43,3.57,3.57,0.00,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.57,0.00,0.00,0.00,0.00,3.57,0.00,0.00,0.00,0.00,0.00,3.57,3.57,3.57,0.00,0.00,3.57,0.00,3.57,0.00,0.00,3.57,3.57,0.00,0.00,0.00,0.00,7.14,14.29,0.00,14.29,0.00,0.00,14.29,3.57,0.00,0.00,0.00,0.00,3.57,3.57,0.00,3.57,0.00,0.00,0.00,35.71,10.71,7.14,3.57,0.00,0.00,0.00,7.14,0.00,0.00,0.00,7.14
1036954246082510848.txt,1,20,66.46,84.14,1.00,25.77,20.00,25.00,55.00,35.00,5.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,10.00,0.00,20.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,5.00,0.00,5.00,0.00,0.00,5.00,10.00,5.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,10.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,40.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00
1036962406369357824.txt,1,22,99.00,50.00,99.00,25.77,22.00,31.82,50.00,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.36,4.55,13.64,18.18,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,4.55,0.00,0.00,0.00,27.27,9.09,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,9.09
1036966869608136705.txt,1,12,93.26,50.00,1.00,25.77,6.00,33.33,41.67,33.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,8.33,8.33,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,41.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
1036973121989947392.txt,1,29,99.00,24.51,11.50,25.77,9.67,13.79,48.28,31.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.34,17.24,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00,0.00,3.45,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,0.00,3.45,0.00,0.00,0.00,3.45,0.00,13.79,0.00,13.79,0.00,0.00,0.00,0.00,0.00,3.45,0.00,3.45,0.00,3.45,0.00,0.00,0.00,24.14,10.34,3.45,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00,6.90
1036977823615877122.txt,1,22,87.93,81.84,31.94,1.00,11.00,36.36,50.00,22.73,4.55,4.55,0.00,0.00,0.00,0.00,4.55,0.00,0.00,9.09,0.00,4.55,4.55,0.00,9.09,0.00,0.00,0.00,4.55,0.00,13.64,0.00,13.64,4.55,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,4.55,4.55,4.55,18.18,4.55,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,22.73,13.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09
1037030029744582657.txt,1,20,99.00,69.14,1.00,96.76,20.00,20.00,55.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,10.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,25.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,10.00
1037043027758313472.txt,1,29,93.26,75.49,1.00,25.77,14.50,17.24,55.17,34.48,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.45,6.90,10.34,13.79,0.00,0.00,0.00,17.24,0.00,0.00,0.00,3.45,0.00,6.90,3.45,3.45,0.00,3.45,0.00,6.90,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,0.00,3.45,0.00,0.00,3.45,6.90,0.00,3.45,0.00,3.45,0.00,3.45,0.00,0.00,0.00,0.00,3.45,3.45,0.00,3.45,0.00,0.00,0.00,13.79,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90
1037043920704663552.txt,1,26,98.98,50.00,83.83,25.77,26.00,7.69,53.85,26.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,15.38,3.85,0.00,3.85,0.00,3.85,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00,3.85,0.00,0.00,3.85,0.00,0.00,26.92,7.69,15.38,3.85,0.00,0.00,0.00,3.85,7.69,0.00,3.85,0.00,3.85,0.00,0.00,0.00,19.23,7.69,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69
1037047980065353728.txt,1,24,99.00,50.00,74.76,1.00,12.00,25.00,62.50,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,4.17,4.17,0.00,4.17,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,25.00,0.00,12.50,12.50,8.33,0.00,0.00,0.00,4.17,0.00,4.17,0.00,4.17,0.00,0.00,0.00,37.50,12.50,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33
1037161304002256896.txt,1,27,96.08,77.05,1.00,88.52,27.00,14.81,59.26,33.33,7.41,0.00,0.00,0.00,0.00,0.00,0.00,7.41,7.41,11.11,7.41,0.00,0.00,0.00,14.81,0.00,0.00,3.70,3.70,0.00,3.70,3.70,0.00,0.00,0.00,0.00,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,3.70,0.00,0.00,3.70,3.70,0.00,0.00,0.00,3.70,3.70,0.00,0.00,0.00,0.00,3.70,7.41,0.00,3.70,0.00,3.70,0.00,0.00,0.00,0.00,3.70,3.70,0.00,3.70,0.00,3.70,0.00,0.00,0.00,18.52,7.41,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.41
1037231077931155456.txt,1,28,96.00,23.75,99.00,87.20,14.00,17.86,64.29,35.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.71,10.71,3.57,3.57,7.14,3.57,10.71,0.00,0.00,0.00,7.14,0.00,3.57,3.57,0.00,0.00,0.00,0.00,3.57,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.57,0.00,0.00,3.57,0.00,0.00,7.14,3.57,0.00,28.57,3.57,14.29,10.71,0.00,0.00,0.00,0.00,0.00,0.00,3.57,0.00,3.57,0.00,0.00,0.00,35.71,14.29,7.14,0.00,0.00,0.00,3.57,3.57,0.00,0.00,0.00,7.14
1037232035843203073.txt,1,22,98.34,50.00,1.00,25.77,22.00,40.91,18.18,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,18.18,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09
1037257014252978176.txt,1,12,93.26,79.76,1.79,99.00,6.00,25.00,50.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,16.67,8.33,0.00,8.33,0.00,0.00,0.00,8.33,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,8.33,0.00,0.00,0.00,41.67,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67
1037276808972881920.txt,1,28,76.76,99.00,30.01,25.77,28.00,10.71,57.14,39.29,17.86,10.71,0.00,10.71,0.00,0.00,0.00,7.14,0.00,14.29,7.14,0.00,0.00,0.00,10.71,0.00,0.00,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,7.14,0.00,3.57,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,10.71,0.00,3.57,0.00,0.00,0.00,14.29,0.00,21.43,7.14,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.57,0.00,3.57,0.00,0.00,0.00,21.43,10.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.71
1037304846037262337.txt,1,28,58.73,92.33,1.06,1.00,14.00,14.29,75.00,50.00,10.71,7.14,0.00,0.00,3.57,0.00,3.57,3.57,3.57,17.86,14.29,10.71,3.57,0.00,17.86,7.14,0.00,3.57,0.00,3.57,3.57,0.00,3.57,3.57,0.00,0.00,10.71,0.00,0.00,0.00,0.00,10.71,0.00,3.57,0.00,0.00,7.14,0.00,3.57,3.57,0.00,0.00,3.57,0.00,3.57,0.00,0.00,3.57,0.00,0.00,0.00,3.57,0.00,7.14,10.71,0.00,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.57,0.00,3.57,0.00,0.00,0.00,21.43,7.14,0.00,0.00,0.00,3.57,0.00,0.00,0.00,3.57,0.00,7.14
1037332898171564033.txt,1,19,99.00,50.00,4.05,97.58,19.00,26.32,31.58,15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,5.26,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,52.63,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.11
1037589128920096768.txt,1,20,96.79,50.00,15.86,1.00,20.00,35.00,35.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,5.00,0.00,5.00,10.00,10.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,15.00,0.00,5.00,10.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,20.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
1037742054674128896.txt,1,17,85.92,50.00,6.20,25.77,17.00,23.53,35.29,17.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,17.65,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76
1037761704770326529.txt,1,27,99.00,50.00,79.42,25.77,27.00,22.22,51.85,29.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,14.81,3.70,0.00,0.00,0.00,7.41,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,25.93,3.70,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,3.70,0.00,0.00,0.00,22.22,7.41,0.00,3.70,0.00,0.00,0.00,3.70,0.00,0.00,0.00,7.41
1037782917592756224.txt,1,29,98.67,50.00,47.93,25.77,14.50,10.34,72.41,48.28,6.90,3.45,0.00,0.00,0.00,0.00,3.45,3.45,10.34,20.69,3.45,3.45,3.45,3.45,10.34,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,3.45,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,0.00,0.00,3.45,0.00,0.00,10.34,0.00,17.24,0.00,10.34,6.90,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,3.45,0.00,0.00,0.00,17.24,10.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90
1037891009143660544.txt,1,25,98.05,88.48,1.00,25.77,12.50,12.00,48.00,24.00,4.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,12.00,0.00,4.00,0.00,0.00,8.00,0.00,0.00,0.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,8.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,36.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,8.00
1037933043783163904.txt,1,19,98.71,50.00,19.27,25.77,19.00,15.79,31.58,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,0.00,5.26,5.26,0.00,10.53,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79,0.00,15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,26.32,5.26,0.00,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,10.53
1037934725900382208.txt,1,23,88.21,50.00,27.39,25.77,11.50,26.09,39.13,26.09,13.04,0.00,0.00,0.00,0.00,0.00,0.00,13.04,4.35,8.70,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,17.39,0.00,13.04,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,34.78,13.04,8.70,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,8.70
1037946424367796224.txt,1,24,93.26,66.17,74.76,25.77,8.00,12.50,50.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,8.33,0.00,4.17,4.17,4.17,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,4.17,0.00,25.00,0.00,8.33,16.67,0.00,4.17,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,29.17,12.50,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50
1037959992593276928.txt,1,18,97.07,50.00,87.07,25.77,9.00,33.33,44.44,16.67,5.56,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,27.78,0.00,22.22,5.56,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,27.78,11.11,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11
1037965055621443584.txt,1,23,99.00,66.81,27.39,25.77,23.00,26.09,39.13,21.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,8.70,0.00,4.35,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,17.39,4.35,13.04,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,4.35,0.00,0.00,0.00,34.78,8.70,8.70,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,8.70
1037977334547185664.txt,1,22,80.14,81.84,2.40,25.77,22.00,22.73,50.00,31.82,9.09,4.55,0.00,0.00,0.00,4.55,0.00,4.55,0.00,13.64,9.09,4.55,0.00,0.00,18.18,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.64,0.00,13.64,4.55,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,18.18,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09
